case_id,axis,role,role_label,persona_id,persona_name,persona_profile,viewpoint_id,viewpoint,title,precondition,steps_text,expected_text,user_value,priority,exec_spec
PC-P27-15,persona,viewer,参照のみ,P27,監査人,監査法人から来た第三者。証跡を確認する,ST15,振り返りと改善,監査人が振り返りと改善を行う,監査法人から来た第三者。証跡を確認する。参照のみでログイン済み,GET dashboard:poc → GET rag:evaluation → GET audit:feedback_list,一連の画面が 200 で表示され、振り返りと改善を最後まで完了できる（重視点: 参照しかできないことが保証されていること）,効果が出たかを目標値と突き合わせ、次の打ち手を決められる,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:poc"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""rag:evaluation"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""audit:feedback_list"", ""expect"": {""status"": [200]}}]}"
PC-P28-01,persona,viewer,参照のみ,P28,他部門関係者,隣の部署から状況を見にきた,ST01,初回オンボーディング,他部門関係者が初回オンボーディングを行う,隣の部署から状況を見にきた。参照のみでログイン済み,GET dashboard:control → GET core:screen_map → GET pmo:education,一連の画面が 200 で表示され、初回オンボーディングを最後まで完了できる（重視点: 誤って書き換えてしまわないこと）,初めて開いた人が、どこから手を付けるかを自力で決められる,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:control"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""core:screen_map"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""pmo:education"", ""expect"": {""status"": [200]}}]}"
PC-P28-02,persona,viewer,参照のみ,P28,他部門関係者,隣の部署から状況を見にきた,ST02,朝の状況把握,他部門関係者が朝の状況把握を行う,隣の部署から状況を見にきた。参照のみでログイン済み,GET dashboard:control → GET dashboard:detection → GET dashboard:tasks?due=overdue,一連の画面が 200 で表示され、朝の状況把握を最後まで完了できる（重視点: 誤って書き換えてしまわないこと）,出社して5分で、今日追いかける対象が決まる,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:control"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""dashboard:detection"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""dashboard:tasks"", ""query"": {""due"": ""overdue""}, ""expect"": {""status"": [200]}}]}"
PC-P28-03,persona,viewer,参照のみ,P28,他部門関係者,隣の部署から状況を見にきた,ST03,週次報告の準備,他部門関係者が週次報告の準備を行う,隣の部署から状況を見にきた。参照のみでログイン済み,GET dashboard:progress → GET dashboard:kpi → GET pmo:deliverables,一連の画面が 200 で表示され、週次報告の準備を最後まで完了できる（重視点: 誤って書き換えてしまわないこと）,報告に使う数字が、根拠つきでそのまま取り出せる,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:progress"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""dashboard:kpi"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""pmo:deliverables"", ""expect"": {""status"": [200]}}]}"
PC-P28-04,persona,viewer,参照のみ,P28,他部門関係者,隣の部署から状況を見にきた,ST04,異常の発見,他部門関係者が異常の発見を行う,隣の部署から状況を見にきた。参照のみでログイン済み,GET dashboard:detection → POST dashboard:detection_run → GET dashboard:detection,参照は 200 で表示されるが、記録を伴う操作は 403 で拒否され、異常の発見は完了しない（重視点: 誤って書き換えてしまわないこと）,定例を待たずに、危ない兆候をその場で拾える,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:detection"", ""expect"": {""status"": [200]}}, {""m"": ""POST"", ""u"": ""dashboard:detection_run"", ""expect"": {""status"": [403], ""permitted"": false}}, {""m"": ""GET"", ""u"": ""dashboard:detection"", ""expect"": {""status"": [200]}}]}"
PC-P28-05,persona,viewer,参照のみ,P28,他部門関係者,隣の部署から状況を見にきた,ST05,原因の深掘り,他部門関係者が原因の深掘りを行う,隣の部署から状況を見にきた。参照のみでログイン済み,GET pmo:consultation?q=遅延の原因になっている作業を教えてください → GET agents:run_list,一連の画面が 200 で表示され、原因の深掘りを最後まで完了できる（重視点: 誤って書き換えてしまわないこと）,AI の答えの根拠を後から辿れて、鵜呑みにせずに済む,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""pmo:consultation"", ""query"": {""q"": ""遅延の原因になっている作業を教えてください""}, ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""agents:run_list"", ""expect"": {""status"": [200]}}]}"
PC-P28-06,persona,viewer,参照のみ,P28,他部門関係者,隣の部署から状況を見にきた,ST06,対策の起票,他部門関係者が対策の起票を行う,隣の部署から状況を見にきた。参照のみでログイン済み,POST projects:issue_create（issueフォーム送信） → GET projects:issue_list,参照は 200 で表示されるが、記録を伴う操作は 403 で拒否され、対策の起票は完了しない（重視点: 誤って書き換えてしまわないこと）,決めた対策がその場で記録され、次の週まで残る,P1,"{""steps"": [{""m"": ""POST"", ""u"": ""projects:issue_create"", ""form"": ""issue"", ""effect"": ""projects.Issue"", ""expect"": {""status"": [403], ""permitted"": false}}, {""m"": ""GET"", ""u"": ""projects:issue_list"", ""expect"": {""status"": [200]}}]}"
PC-P28-07,persona,viewer,参照のみ,P28,他部門関係者,隣の部署から状況を見にきた,ST07,関係者への依頼,他部門関係者が関係者への依頼を行う,隣の部署から状況を見にきた。参照のみでログイン済み,GET dashboard:ops_rules → GET integrations:pipeline,一連の画面が 200 で表示され、関係者への依頼を最後まで完了できる（重視点: 誤って書き換えてしまわないこと）,誰に何を催促すべきかが名前つきで出る,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:ops_rules"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""integrations:pipeline"", ""expect"": {""status"": [200]}}]}"
PC-P28-08,persona,viewer,参照のみ,P28,他部門関係者,隣の部署から状況を見にきた,ST08,進捗の追跡,他部門関係者が進捗の追跡を行う,隣の部署から状況を見にきた。参照のみでログイン済み,GET dashboard:tasks → GET dashboard:tasks?view=gantt → GET projects:task_detail,一連の画面が 200 で表示され、進捗の追跡を最後まで完了できる（重視点: 誤って書き換えてしまわないこと）,計画と実績のずれが、日付の並びとして目で見える,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:tasks"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""dashboard:tasks"", ""query"": {""view"": ""gantt""}, ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""projects:task_detail"", ""args"": [""{task_id}""], ""expect"": {""status"": [200]}}]}"
PC-P28-09,persona,viewer,参照のみ,P28,他部門関係者,隣の部署から状況を見にきた,ST09,品質の確認,他部門関係者が品質の確認を行う,隣の部署から状況を見にきた。参照のみでログイン済み,GET dashboard:quality → GET projects:defect_list,一連の画面が 200 で表示され、品質の確認を最後まで完了できる（重視点: 誤って書き換えてしまわないこと）,不具合が収束に向かっているかを、印象でなく数字で言える,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:quality"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""projects:defect_list"", ""expect"": {""status"": [200]}}]}"
PC-P28-10,persona,viewer,参照のみ,P28,他部門関係者,隣の部署から状況を見にきた,ST10,変更の影響評価,他部門関係者が変更の影響評価を行う,隣の部署から状況を見にきた。参照のみでログイン済み,GET dashboard:change → GET projects:change_edit,一連の画面が 200 で表示され、変更の影響評価を最後まで完了できる（重視点: 誤って書き換えてしまわないこと）,変更が何にぶつかるかを、決める前に把握できる,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:change"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""projects:change_edit"", ""args"": [""{change_id}""], ""expect"": {""status"": [403], ""permitted"": false}}]}"
PC-P28-11,persona,viewer,参照のみ,P28,他部門関係者,隣の部署から状況を見にきた,ST11,意思決定の記録,他部門関係者が意思決定の記録を行う,隣の部署から状況を見にきた。参照のみでログイン済み,GET dashboard:intervention → POST dashboard:intervention_decide,参照は 200 で表示されるが、記録を伴う操作は 403 で拒否され、意思決定の記録は完了しない（重視点: 誤って書き換えてしまわないこと）,決めた理由が残り、半年後に「なぜそうしたか」を説明できる,P0,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:intervention"", ""expect"": {""status"": [200]}}, {""m"": ""POST"", ""u"": ""dashboard:intervention_decide"", ""args"": [""{proposal_id}""], ""data"": {""status"": ""accepted"", ""decision_reason"": ""システムテストによる判断""}, ""effect"": ""audit.OperationLog"", ""expect"": {""status"": [403], ""permitted"": false}}]}"
PC-P28-12,persona,viewer,参照のみ,P28,他部門関係者,隣の部署から状況を見にきた,ST12,成果物の作成,他部門関係者が成果物の作成を行う,隣の部署から状況を見にきた。参照のみでログイン済み,GET pmo:deliverables → GET pmo:planning → GET documents:template_list,一連の画面が 200 で表示され、成果物の作成を最後まで完了できる（重視点: 誤って書き換えてしまわないこと）,下書きが出てくるので、白紙から書き始めなくて済む,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""pmo:deliverables"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""pmo:planning"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""documents:template_list"", ""expect"": {""status"": [200]}}]}"
PC-P28-13,persona,viewer,参照のみ,P28,他部門関係者,隣の部署から状況を見にきた,ST13,根拠の確認・監査対応,他部門関係者が根拠の確認・監査対応を行う,隣の部署から状況を見にきた。参照のみでログイン済み,GET audit:operation_list → GET audit:feedback_list → GET agents:run_list,一連の画面が 200 で表示され、根拠の確認・監査対応を最後まで完了できる（重視点: 誤って書き換えてしまわないこと）,操作と判断の記録が揃っていて、監査で説明できる,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""audit:operation_list"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""audit:feedback_list"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""agents:run_list"", ""expect"": {""status"": [200]}}]}"
PC-P28-14,persona,viewer,参照のみ,P28,他部門関係者,隣の部署から状況を見にきた,ST14,引き継ぎ・不在対応,他部門関係者が引き継ぎ・不在対応を行う,隣の部署から状況を見にきた。参照のみでログイン済み,GET accounts:select_project → GET projects:list → GET projects:detail,一連の画面が 200 で表示され、引き継ぎ・不在対応を最後まで完了できる（重視点: 誤って書き換えてしまわないこと）,担当を引き継ぐ人が、案件の現在地を1画面で把握できる,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""accounts:select_project"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""projects:list"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""projects:detail"", ""args"": [""{project_id}""], ""expect"": {""status"": [200]}}]}"
PC-P28-15,persona,viewer,参照のみ,P28,他部門関係者,隣の部署から状況を見にきた,ST15,振り返りと改善,他部門関係者が振り返りと改善を行う,隣の部署から状況を見にきた。参照のみでログイン済み,GET dashboard:poc → GET rag:evaluation → GET audit:feedback_list,一連の画面が 200 で表示され、振り返りと改善を最後まで完了できる（重視点: 誤って書き換えてしまわないこと）,効果が出たかを目標値と突き合わせ、次の打ち手を決められる,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:poc"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""rag:evaluation"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""audit:feedback_list"", ""expect"": {""status"": [200]}}]}"
PC-P29-01,persona,viewer,参照のみ,P29,参画予定メンバー,来月から参画予定でキャッチアップ中,ST01,初回オンボーディング,参画予定メンバーが初回オンボーディングを行う,来月から参画予定でキャッチアップ中。参照のみでログイン済み,GET dashboard:control → GET core:screen_map → GET pmo:education,一連の画面が 200 で表示され、初回オンボーディングを最後まで完了できる（重視点: 全体像を短時間で掴めること）,初めて開いた人が、どこから手を付けるかを自力で決められる,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:control"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""core:screen_map"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""pmo:education"", ""expect"": {""status"": [200]}}]}"
PC-P29-02,persona,viewer,参照のみ,P29,参画予定メンバー,来月から参画予定でキャッチアップ中,ST02,朝の状況把握,参画予定メンバーが朝の状況把握を行う,来月から参画予定でキャッチアップ中。参照のみでログイン済み,GET dashboard:control → GET dashboard:detection → GET dashboard:tasks?due=overdue,一連の画面が 200 で表示され、朝の状況把握を最後まで完了できる（重視点: 全体像を短時間で掴めること）,出社して5分で、今日追いかける対象が決まる,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:control"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""dashboard:detection"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""dashboard:tasks"", ""query"": {""due"": ""overdue""}, ""expect"": {""status"": [200]}}]}"
PC-P29-03,persona,viewer,参照のみ,P29,参画予定メンバー,来月から参画予定でキャッチアップ中,ST03,週次報告の準備,参画予定メンバーが週次報告の準備を行う,来月から参画予定でキャッチアップ中。参照のみでログイン済み,GET dashboard:progress → GET dashboard:kpi → GET pmo:deliverables,一連の画面が 200 で表示され、週次報告の準備を最後まで完了できる（重視点: 全体像を短時間で掴めること）,報告に使う数字が、根拠つきでそのまま取り出せる,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:progress"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""dashboard:kpi"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""pmo:deliverables"", ""expect"": {""status"": [200]}}]}"
PC-P29-04,persona,viewer,参照のみ,P29,参画予定メンバー,来月から参画予定でキャッチアップ中,ST04,異常の発見,参画予定メンバーが異常の発見を行う,来月から参画予定でキャッチアップ中。参照のみでログイン済み,GET dashboard:detection → POST dashboard:detection_run → GET dashboard:detection,参照は 200 で表示されるが、記録を伴う操作は 403 で拒否され、異常の発見は完了しない（重視点: 全体像を短時間で掴めること）,定例を待たずに、危ない兆候をその場で拾える,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:detection"", ""expect"": {""status"": [200]}}, {""m"": ""POST"", ""u"": ""dashboard:detection_run"", ""expect"": {""status"": [403], ""permitted"": false}}, {""m"": ""GET"", ""u"": ""dashboard:detection"", ""expect"": {""status"": [200]}}]}"
PC-P29-05,persona,viewer,参照のみ,P29,参画予定メンバー,来月から参画予定でキャッチアップ中,ST05,原因の深掘り,参画予定メンバーが原因の深掘りを行う,来月から参画予定でキャッチアップ中。参照のみでログイン済み,GET pmo:consultation?q=遅延の原因になっている作業を教えてください → GET agents:run_list,一連の画面が 200 で表示され、原因の深掘りを最後まで完了できる（重視点: 全体像を短時間で掴めること）,AI の答えの根拠を後から辿れて、鵜呑みにせずに済む,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""pmo:consultation"", ""query"": {""q"": ""遅延の原因になっている作業を教えてください""}, ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""agents:run_list"", ""expect"": {""status"": [200]}}]}"
PC-P29-06,persona,viewer,参照のみ,P29,参画予定メンバー,来月から参画予定でキャッチアップ中,ST06,対策の起票,参画予定メンバーが対策の起票を行う,来月から参画予定でキャッチアップ中。参照のみでログイン済み,POST projects:issue_create（issueフォーム送信） → GET projects:issue_list,参照は 200 で表示されるが、記録を伴う操作は 403 で拒否され、対策の起票は完了しない（重視点: 全体像を短時間で掴めること）,決めた対策がその場で記録され、次の週まで残る,P1,"{""steps"": [{""m"": ""POST"", ""u"": ""projects:issue_create"", ""form"": ""issue"", ""effect"": ""projects.Issue"", ""expect"": {""status"": [403], ""permitted"": false}}, {""m"": ""GET"", ""u"": ""projects:issue_list"", ""expect"": {""status"": [200]}}]}"
PC-P29-07,persona,viewer,参照のみ,P29,参画予定メンバー,来月から参画予定でキャッチアップ中,ST07,関係者への依頼,参画予定メンバーが関係者への依頼を行う,来月から参画予定でキャッチアップ中。参照のみでログイン済み,GET dashboard:ops_rules → GET integrations:pipeline,一連の画面が 200 で表示され、関係者への依頼を最後まで完了できる（重視点: 全体像を短時間で掴めること）,誰に何を催促すべきかが名前つきで出る,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:ops_rules"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""integrations:pipeline"", ""expect"": {""status"": [200]}}]}"
PC-P29-08,persona,viewer,参照のみ,P29,参画予定メンバー,来月から参画予定でキャッチアップ中,ST08,進捗の追跡,参画予定メンバーが進捗の追跡を行う,来月から参画予定でキャッチアップ中。参照のみでログイン済み,GET dashboard:tasks → GET dashboard:tasks?view=gantt → GET projects:task_detail,一連の画面が 200 で表示され、進捗の追跡を最後まで完了できる（重視点: 全体像を短時間で掴めること）,計画と実績のずれが、日付の並びとして目で見える,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:tasks"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""dashboard:tasks"", ""query"": {""view"": ""gantt""}, ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""projects:task_detail"", ""args"": [""{task_id}""], ""expect"": {""status"": [200]}}]}"
PC-P29-09,persona,viewer,参照のみ,P29,参画予定メンバー,来月から参画予定でキャッチアップ中,ST09,品質の確認,参画予定メンバーが品質の確認を行う,来月から参画予定でキャッチアップ中。参照のみでログイン済み,GET dashboard:quality → GET projects:defect_list,一連の画面が 200 で表示され、品質の確認を最後まで完了できる（重視点: 全体像を短時間で掴めること）,不具合が収束に向かっているかを、印象でなく数字で言える,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:quality"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""projects:defect_list"", ""expect"": {""status"": [200]}}]}"
PC-P29-10,persona,viewer,参照のみ,P29,参画予定メンバー,来月から参画予定でキャッチアップ中,ST10,変更の影響評価,参画予定メンバーが変更の影響評価を行う,来月から参画予定でキャッチアップ中。参照のみでログイン済み,GET dashboard:change → GET projects:change_edit,一連の画面が 200 で表示され、変更の影響評価を最後まで完了できる（重視点: 全体像を短時間で掴めること）,変更が何にぶつかるかを、決める前に把握できる,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:change"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""projects:change_edit"", ""args"": [""{change_id}""], ""expect"": {""status"": [403], ""permitted"": false}}]}"
PC-P29-11,persona,viewer,参照のみ,P29,参画予定メンバー,来月から参画予定でキャッチアップ中,ST11,意思決定の記録,参画予定メンバーが意思決定の記録を行う,来月から参画予定でキャッチアップ中。参照のみでログイン済み,GET dashboard:intervention → POST dashboard:intervention_decide,参照は 200 で表示されるが、記録を伴う操作は 403 で拒否され、意思決定の記録は完了しない（重視点: 全体像を短時間で掴めること）,決めた理由が残り、半年後に「なぜそうしたか」を説明できる,P0,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:intervention"", ""expect"": {""status"": [200]}}, {""m"": ""POST"", ""u"": ""dashboard:intervention_decide"", ""args"": [""{proposal_id}""], ""data"": {""status"": ""accepted"", ""decision_reason"": ""システムテストによる判断""}, ""effect"": ""audit.OperationLog"", ""expect"": {""status"": [403], ""permitted"": false}}]}"
PC-P29-12,persona,viewer,参照のみ,P29,参画予定メンバー,来月から参画予定でキャッチアップ中,ST12,成果物の作成,参画予定メンバーが成果物の作成を行う,来月から参画予定でキャッチアップ中。参照のみでログイン済み,GET pmo:deliverables → GET pmo:planning → GET documents:template_list,一連の画面が 200 で表示され、成果物の作成を最後まで完了できる（重視点: 全体像を短時間で掴めること）,下書きが出てくるので、白紙から書き始めなくて済む,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""pmo:deliverables"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""pmo:planning"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""documents:template_list"", ""expect"": {""status"": [200]}}]}"
PC-P29-13,persona,viewer,参照のみ,P29,参画予定メンバー,来月から参画予定でキャッチアップ中,ST13,根拠の確認・監査対応,参画予定メンバーが根拠の確認・監査対応を行う,来月から参画予定でキャッチアップ中。参照のみでログイン済み,GET audit:operation_list → GET audit:feedback_list → GET agents:run_list,一連の画面が 200 で表示され、根拠の確認・監査対応を最後まで完了できる（重視点: 全体像を短時間で掴めること）,操作と判断の記録が揃っていて、監査で説明できる,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""audit:operation_list"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""audit:feedback_list"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""agents:run_list"", ""expect"": {""status"": [200]}}]}"
PC-P29-14,persona,viewer,参照のみ,P29,参画予定メンバー,来月から参画予定でキャッチアップ中,ST14,引き継ぎ・不在対応,参画予定メンバーが引き継ぎ・不在対応を行う,来月から参画予定でキャッチアップ中。参照のみでログイン済み,GET accounts:select_project → GET projects:list → GET projects:detail,一連の画面が 200 で表示され、引き継ぎ・不在対応を最後まで完了できる（重視点: 全体像を短時間で掴めること）,担当を引き継ぐ人が、案件の現在地を1画面で把握できる,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""accounts:select_project"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""projects:list"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""projects:detail"", ""args"": [""{project_id}""], ""expect"": {""status"": [200]}}]}"
PC-P29-15,persona,viewer,参照のみ,P29,参画予定メンバー,来月から参画予定でキャッチアップ中,ST15,振り返りと改善,参画予定メンバーが振り返りと改善を行う,来月から参画予定でキャッチアップ中。参照のみでログイン済み,GET dashboard:poc → GET rag:evaluation → GET audit:feedback_list,一連の画面が 200 で表示され、振り返りと改善を最後まで完了できる（重視点: 全体像を短時間で掴めること）,効果が出たかを目標値と突き合わせ、次の打ち手を決められる,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:poc"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""rag:evaluation"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""audit:feedback_list"", ""expect"": {""status"": [200]}}]}"
PC-P30-01,persona,viewer,参照のみ,P30,営業担当,類似案件の実績を提案材料として探す,ST01,初回オンボーディング,営業担当が初回オンボーディングを行う,類似案件の実績を提案材料として探す。参照のみでログイン済み,GET dashboard:control → GET core:screen_map → GET pmo:education,一連の画面が 200 で表示され、初回オンボーディングを最後まで完了できる（重視点: 似た案件を探し当てられること）,初めて開いた人が、どこから手を付けるかを自力で決められる,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:control"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""core:screen_map"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""pmo:education"", ""expect"": {""status"": [200]}}]}"
PC-P30-02,persona,viewer,参照のみ,P30,営業担当,類似案件の実績を提案材料として探す,ST02,朝の状況把握,営業担当が朝の状況把握を行う,類似案件の実績を提案材料として探す。参照のみでログイン済み,GET dashboard:control → GET dashboard:detection → GET dashboard:tasks?due=overdue,一連の画面が 200 で表示され、朝の状況把握を最後まで完了できる（重視点: 似た案件を探し当てられること）,出社して5分で、今日追いかける対象が決まる,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:control"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""dashboard:detection"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""dashboard:tasks"", ""query"": {""due"": ""overdue""}, ""expect"": {""status"": [200]}}]}"
PC-P30-03,persona,viewer,参照のみ,P30,営業担当,類似案件の実績を提案材料として探す,ST03,週次報告の準備,営業担当が週次報告の準備を行う,類似案件の実績を提案材料として探す。参照のみでログイン済み,GET dashboard:progress → GET dashboard:kpi → GET pmo:deliverables,一連の画面が 200 で表示され、週次報告の準備を最後まで完了できる（重視点: 似た案件を探し当てられること）,報告に使う数字が、根拠つきでそのまま取り出せる,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:progress"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""dashboard:kpi"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""pmo:deliverables"", ""expect"": {""status"": [200]}}]}"
PC-P30-04,persona,viewer,参照のみ,P30,営業担当,類似案件の実績を提案材料として探す,ST04,異常の発見,営業担当が異常の発見を行う,類似案件の実績を提案材料として探す。参照のみでログイン済み,GET dashboard:detection → POST dashboard:detection_run → GET dashboard:detection,参照は 200 で表示されるが、記録を伴う操作は 403 で拒否され、異常の発見は完了しない（重視点: 似た案件を探し当てられること）,定例を待たずに、危ない兆候をその場で拾える,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:detection"", ""expect"": {""status"": [200]}}, {""m"": ""POST"", ""u"": ""dashboard:detection_run"", ""expect"": {""status"": [403], ""permitted"": false}}, {""m"": ""GET"", ""u"": ""dashboard:detection"", ""expect"": {""status"": [200]}}]}"
PC-P30-05,persona,viewer,参照のみ,P30,営業担当,類似案件の実績を提案材料として探す,ST05,原因の深掘り,営業担当が原因の深掘りを行う,類似案件の実績を提案材料として探す。参照のみでログイン済み,GET pmo:consultation?q=遅延の原因になっている作業を教えてください → GET agents:run_list,一連の画面が 200 で表示され、原因の深掘りを最後まで完了できる（重視点: 似た案件を探し当てられること）,AI の答えの根拠を後から辿れて、鵜呑みにせずに済む,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""pmo:consultation"", ""query"": {""q"": ""遅延の原因になっている作業を教えてください""}, ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""agents:run_list"", ""expect"": {""status"": [200]}}]}"
PC-P30-06,persona,viewer,参照のみ,P30,営業担当,類似案件の実績を提案材料として探す,ST06,対策の起票,営業担当が対策の起票を行う,類似案件の実績を提案材料として探す。参照のみでログイン済み,POST projects:issue_create（issueフォーム送信） → GET projects:issue_list,参照は 200 で表示されるが、記録を伴う操作は 403 で拒否され、対策の起票は完了しない（重視点: 似た案件を探し当てられること）,決めた対策がその場で記録され、次の週まで残る,P1,"{""steps"": [{""m"": ""POST"", ""u"": ""projects:issue_create"", ""form"": ""issue"", ""effect"": ""projects.Issue"", ""expect"": {""status"": [403], ""permitted"": false}}, {""m"": ""GET"", ""u"": ""projects:issue_list"", ""expect"": {""status"": [200]}}]}"
PC-P30-07,persona,viewer,参照のみ,P30,営業担当,類似案件の実績を提案材料として探す,ST07,関係者への依頼,営業担当が関係者への依頼を行う,類似案件の実績を提案材料として探す。参照のみでログイン済み,GET dashboard:ops_rules → GET integrations:pipeline,一連の画面が 200 で表示され、関係者への依頼を最後まで完了できる（重視点: 似た案件を探し当てられること）,誰に何を催促すべきかが名前つきで出る,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:ops_rules"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""integrations:pipeline"", ""expect"": {""status"": [200]}}]}"
PC-P30-08,persona,viewer,参照のみ,P30,営業担当,類似案件の実績を提案材料として探す,ST08,進捗の追跡,営業担当が進捗の追跡を行う,類似案件の実績を提案材料として探す。参照のみでログイン済み,GET dashboard:tasks → GET dashboard:tasks?view=gantt → GET projects:task_detail,一連の画面が 200 で表示され、進捗の追跡を最後まで完了できる（重視点: 似た案件を探し当てられること）,計画と実績のずれが、日付の並びとして目で見える,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:tasks"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""dashboard:tasks"", ""query"": {""view"": ""gantt""}, ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""projects:task_detail"", ""args"": [""{task_id}""], ""expect"": {""status"": [200]}}]}"
